source_file,location_header,animal_types,restriction_type,matched_line,context_snippet
kapasite.txt,"Büyükbaş ve küçükbaş hayvancılık işletmeleri için Kapasite Raporu, aşağıda belirtilen | hükümlere göre düzenlenir. | A) GENEL HÜKÜMLER | 1- Büyükbaş ve küçükbaş hayvancılık işletmelerine, uygulama birlikteliğinin sağlanması | amacıyla kapasite raporu düzenlenmesinde il/ilçe tarım ve orman müdürlüklerinde bu | talimat hükümleri uygulanır.",büyükbaş,other,"başına en az 6 m², 19 aylık yaştan büyük olan hayvanlar için hayvan başına en az 7 m²","aylık yaşta olan hayvanlar için hayvan başına en az 1,8 m², 7-12 aylık yaşta olan
hayvanlar için hayvan başına en az 4 m², 13-18 aylık yaşta olan hayvanlar için hayvan
başına en az 6 m², 19 aylık yaştan büyük olan hayvanlar için hayvan başına en az 7 m²
alan hesaplanmalıdır.
8- Büyükbaş yarı açık ve açık işletmelerde; hayvanlar bakım ve beslenmesinde, üzeri sabit"
kapasite.txt,"Büyükbaş ve küçükbaş hayvancılık işletmeleri için Kapasite Raporu, aşağıda belirtilen | hükümlere göre düzenlenir. | A) GENEL HÜKÜMLER | 1- Büyükbaş ve küçükbaş hayvancılık işletmelerine, uygulama birlikteliğinin sağlanması | amacıyla kapasite raporu düzenlenmesinde il/ilçe tarım ve orman müdürlüklerinde bu | talimat hükümleri uygulanır.",büyükbaş,other,"8- Büyükbaş yarı açık ve açık işletmelerde; hayvanlar bakım ve beslenmesinde, üzeri sabit","başına en az 6 m², 19 aylık yaştan büyük olan hayvanlar için hayvan başına en az 7 m²
alan hesaplanmalıdır.
8- Büyükbaş yarı açık ve açık işletmelerde; hayvanlar bakım ve beslenmesinde, üzeri sabit
malzemeden yapılan kapalı alanda bağlı durak var ise 6. Maddede yer alan ölçüler,
serbest duraklar ve serbest dolaşım var ise 7. Maddede yer alan ölçüler dikkate alınır."
kapasite.txt,"Büyükbaş ve küçükbaş hayvancılık işletmeleri için Kapasite Raporu, aşağıda belirtilen | hükümlere göre düzenlenir. | A) GENEL HÜKÜMLER | 1- Büyükbaş ve küçükbaş hayvancılık işletmelerine, uygulama birlikteliğinin sağlanması | amacıyla kapasite raporu düzenlenmesinde il/ilçe tarım ve orman müdürlüklerinde bu | talimat hükümleri uygulanır.",general,other,alanı hesaplanarak hayvan başına en az 2 m² gölgelik hesap edilir ve bağlı durak/serbest,"serbest duraklar ve serbest dolaşım var ise 7. Maddede yer alan ölçüler dikkate alınır.
Üzeri sabit malzemeden yapılan kapalı alan dışında kalan, açık alanlarda ise gölgeliklerin
alanı hesaplanarak hayvan başına en az 2 m² gölgelik hesap edilir ve bağlı durak/serbest
durak/serbest dolaşım alanları tespit edilerek toplam kapasite hesaplanır. Kapalı alanlar
dışında kalan, üzeri açık arazilerde gölgelik bulunmayan alanlar kapasite hesabına dahil"
kapasite.txt,"Büyükbaş ve küçükbaş hayvancılık işletmeleri için Kapasite Raporu, aşağıda belirtilen | hükümlere göre düzenlenir. | A) GENEL HÜKÜMLER | 1- Büyükbaş ve küçükbaş hayvancılık işletmelerine, uygulama birlikteliğinin sağlanması | amacıyla kapasite raporu düzenlenmesinde il/ilçe tarım ve orman müdürlüklerinde bu | talimat hükümleri uygulanır.",küçükbaş,other,edilmez.9- Küçükbaş kapalı ve yarı açık işletmelerde; hayvanların bakım ve beslenmesi üzeri sabit,"durak/serbest dolaşım alanları tespit edilerek toplam kapasite hesaplanır. Kapalı alanlar
dışında kalan, üzeri açık arazilerde gölgelik bulunmayan alanlar kapasite hesabına dahil
edilmez.9- Küçükbaş kapalı ve yarı açık işletmelerde; hayvanların bakım ve beslenmesi üzeri sabit
malzemeden yapılı kapalı alanda; 0-6 aylık yaşta olan hayvanlar için 0,7 m², 7-12 aylık
yaşta olan hayvanlar için 1,4 m², 13 aylık yaş ve üzeri hayvanlar için 2 m² baş olarak"
kapasite.txt,"Büyükbaş ve küçükbaş hayvancılık işletmeleri için Kapasite Raporu, aşağıda belirtilen | hükümlere göre düzenlenir. | A) GENEL HÜKÜMLER | 1- Büyükbaş ve küçükbaş hayvancılık işletmelerine, uygulama birlikteliğinin sağlanması | amacıyla kapasite raporu düzenlenmesinde il/ilçe tarım ve orman müdürlüklerinde bu | talimat hükümleri uygulanır.",küçükbaş,other,"malzemeden yapılı kapalı alanda; 0-6 aylık yaşta olan hayvanlar için 0,7 m², 7-12 aylık","dışında kalan, üzeri açık arazilerde gölgelik bulunmayan alanlar kapasite hesabına dahil
edilmez.9- Küçükbaş kapalı ve yarı açık işletmelerde; hayvanların bakım ve beslenmesi üzeri sabit
malzemeden yapılı kapalı alanda; 0-6 aylık yaşta olan hayvanlar için 0,7 m², 7-12 aylık
yaşta olan hayvanlar için 1,4 m², 13 aylık yaş ve üzeri hayvanlar için 2 m² baş olarak
hesaplama yapılır. Üzeri sabit malzemeden yapılan kapalı alan dışında kalan, açık"
kapasite.txt,"Büyükbaş ve küçükbaş hayvancılık işletmeleri için Kapasite Raporu, aşağıda belirtilen | hükümlere göre düzenlenir. | A) GENEL HÜKÜMLER | 1- Büyükbaş ve küçükbaş hayvancılık işletmelerine, uygulama birlikteliğinin sağlanması | amacıyla kapasite raporu düzenlenmesinde il/ilçe tarım ve orman müdürlüklerinde bu | talimat hükümleri uygulanır.",küçükbaş,other,"yaşta olan hayvanlar için 1,4 m², 13 aylık yaş ve üzeri hayvanlar için 2 m² baş olarak","edilmez.9- Küçükbaş kapalı ve yarı açık işletmelerde; hayvanların bakım ve beslenmesi üzeri sabit
malzemeden yapılı kapalı alanda; 0-6 aylık yaşta olan hayvanlar için 0,7 m², 7-12 aylık
yaşta olan hayvanlar için 1,4 m², 13 aylık yaş ve üzeri hayvanlar için 2 m² baş olarak
hesaplama yapılır. Üzeri sabit malzemeden yapılan kapalı alan dışında kalan, açık
alanlarda ise gölgeliklerin alanı hesaplanarak hayvan başına en az 0,8 m² gölgelik hesap"
kapasite.txt,"Büyükbaş ve küçükbaş hayvancılık işletmeleri için Kapasite Raporu, aşağıda belirtilen | hükümlere göre düzenlenir. | A) GENEL HÜKÜMLER | 1- Büyükbaş ve küçükbaş hayvancılık işletmelerine, uygulama birlikteliğinin sağlanması | amacıyla kapasite raporu düzenlenmesinde il/ilçe tarım ve orman müdürlüklerinde bu | talimat hükümleri uygulanır.",general,other,"alanlarda ise gölgeliklerin alanı hesaplanarak hayvan başına en az 0,8 m² gölgelik hesap","yaşta olan hayvanlar için 1,4 m², 13 aylık yaş ve üzeri hayvanlar için 2 m² baş olarak
hesaplama yapılır. Üzeri sabit malzemeden yapılan kapalı alan dışında kalan, açık
alanlarda ise gölgeliklerin alanı hesaplanarak hayvan başına en az 0,8 m² gölgelik hesap
edilir ve üzeri kapalı/gölgelikli alanlar tespit edilerek toplam kapasite baş hesap edilir."
100binlik/balıkesir-çanakkale.txt,"BALIKESİR-ÇANAKKALE PLANLAMA BÖLGESİ | 1/100.000 ÖLÇEKLİ ÇEVRE DÜZENİ PLANI | PLAN HÜKÜMLERİ | 4. TANIMLAR | 4.18. Organize Tarım ve Hayvancılık Alanları: 4562 sayılı Organize Sanayi Bölgeleri Kanunu’na göre statü kazanmasına gerek olmaksızın; tarım ve hayvan yetiştiriciliğini destekleyen, hububat, meyve, sebze üretimi için uygun tarım alanları, meralar, mantarcılık, orman ürünleri, sebze ve çiçek yetiştiriciliği için seralar, depo veya soğuk hava deposu, mandıra vb., sadece 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu’nun 3. maddesinde tanımlanan “tarımsal yapılar” ile besicilik, süt sığırcılığı, meyvecilik, sebzecilik, seracılık, çiçekçilik vb. tarımsal üretim ve ürün işleme faaliyetlerinin bir arada yapıldığı, tek elden sevk ve idare edildiği entegre veya entegre nitelikte olmayan tarımsal amaçlı yapılar ve tarımsal sanayi tesislerinin yer alabileceği alanlardır. | 4.19. Tarımsal Amaçlı Yapılar: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan hayvancılık ve su ürünleri üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatı, mandıralar, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibarıyla hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile T.C. Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen, entegre nitelikte olmayan diğer tesislerdir. Gıda Tarım Hayvancılık İl Müdürlüğünce kabul edilmesi halinde soğuk hava depoları da bu yapılardan sayılır.",besicilik,application_rejected,"4.18. Organize Tarım ve Hayvancılık Alanları: 4562 sayılı Organize Sanayi Bölgeleri Kanunu’na göre statü kazanmasına gerek olmaksızın; tarım ve hayvan yetiştiriciliğini destekleyen, hububat, meyve, sebze üretimi için uygun tarım alanları, meralar, mantarcılık, orman ürünleri, sebze ve çiçek yetiştiriciliği için seralar, depo veya soğuk hava deposu, mandıra vb., sadece 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu’nun 3. maddesinde tanımlanan “tarımsal yapılar” ile besicilik, süt sığırcılığı, meyvecilik, sebzecilik, seracılık, çiçekçilik vb. tarımsal üretim ve ürün işleme faaliyetlerinin bir arada yapıldığı, tek elden sevk ve idare edildiği entegre veya entegre nitelikte olmayan tarımsal amaçlı yapılar ve tarımsal sanayi tesislerinin yer alabileceği alanlardır.","4. TANIMLAR

4.18. Organize Tarım ve Hayvancılık Alanları: 4562 sayılı Organize Sanayi Bölgeleri Kanunu’na göre statü kazanmasına gerek olmaksızın; tarım ve hayvan yetiştiriciliğini destekleyen, hububat, meyve, sebze üretimi için uygun tarım alanları, meralar, mantarcılık, orman ürünleri, sebze ve çiçek yetiştiriciliği için seralar, depo veya soğuk hava deposu, mandıra vb., sadece 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu’nun 3. maddesinde tanımlanan “tarımsal yapılar” ile besicilik, süt sığırcılığı, meyvecilik, sebzecilik, seracılık, çiçekçilik vb. tarımsal üretim ve ürün işleme faaliyetlerinin bir arada yapıldığı, tek elden sevk ve idare edildiği entegre veya entegre nitelikte olmayan tarımsal amaçlı yapılar ve tarımsal sanayi tesislerinin yer alabileceği alanlardır.
4.19. Tarımsal Amaçlı Yapılar: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan hayvancılık ve su ürünleri üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatı, mandıralar, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibarıyla hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile T.C. Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen, entegre nitelikte olmayan diğer tesislerdir. Gıda Tarım Hayvancılık İl Müdürlüğünce kabul edilmesi halinde soğuk hava depoları da bu yapılardan sayılır.
4.20. Tarımsal Amaçlı Entegre Tesisler: Bir veya birden fazla tarımsal işletmede üretilen bitkisel ve hayvansal ürünlerin, üretimden sonra işlenerek, fiziksel veya kimyasal özellikleri değiştirilip, yarı mamul veya mamul hale getirildiği ve/veya paketlendiği tesislerdir."
100binlik/balıkesir-çanakkale.txt,"BALIKESİR-ÇANAKKALE PLANLAMA BÖLGESİ | 1/100.000 ÖLÇEKLİ ÇEVRE DÜZENİ PLANI | PLAN HÜKÜMLERİ | 4. TANIMLAR | 4.18. Organize Tarım ve Hayvancılık Alanları: 4562 sayılı Organize Sanayi Bölgeleri Kanunu’na göre statü kazanmasına gerek olmaksızın; tarım ve hayvan yetiştiriciliğini destekleyen, hububat, meyve, sebze üretimi için uygun tarım alanları, meralar, mantarcılık, orman ürünleri, sebze ve çiçek yetiştiriciliği için seralar, depo veya soğuk hava deposu, mandıra vb., sadece 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu’nun 3. maddesinde tanımlanan “tarımsal yapılar” ile besicilik, süt sığırcılığı, meyvecilik, sebzecilik, seracılık, çiçekçilik vb. tarımsal üretim ve ürün işleme faaliyetlerinin bir arada yapıldığı, tek elden sevk ve idare edildiği entegre veya entegre nitelikte olmayan tarımsal amaçlı yapılar ve tarımsal sanayi tesislerinin yer alabileceği alanlardır. | 4.19. Tarımsal Amaçlı Yapılar: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan hayvancılık ve su ürünleri üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatı, mandıralar, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibarıyla hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile T.C. Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen, entegre nitelikte olmayan diğer tesislerdir. Gıda Tarım Hayvancılık İl Müdürlüğünce kabul edilmesi halinde soğuk hava depoları da bu yapılardan sayılır.",besicilik,application_rejected,"4.19. Tarımsal Amaçlı Yapılar: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan hayvancılık ve su ürünleri üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatı, mandıralar, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibarıyla hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile T.C. Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen, entegre nitelikte olmayan diğer tesislerdir. Gıda Tarım Hayvancılık İl Müdürlüğünce kabul edilmesi halinde soğuk hava depoları da bu yapılardan sayılır.","4.18. Organize Tarım ve Hayvancılık Alanları: 4562 sayılı Organize Sanayi Bölgeleri Kanunu’na göre statü kazanmasına gerek olmaksızın; tarım ve hayvan yetiştiriciliğini destekleyen, hububat, meyve, sebze üretimi için uygun tarım alanları, meralar, mantarcılık, orman ürünleri, sebze ve çiçek yetiştiriciliği için seralar, depo veya soğuk hava deposu, mandıra vb., sadece 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu’nun 3. maddesinde tanımlanan “tarımsal yapılar” ile besicilik, süt sığırcılığı, meyvecilik, sebzecilik, seracılık, çiçekçilik vb. tarımsal üretim ve ürün işleme faaliyetlerinin bir arada yapıldığı, tek elden sevk ve idare edildiği entegre veya entegre nitelikte olmayan tarımsal amaçlı yapılar ve tarımsal sanayi tesislerinin yer alabileceği alanlardır.
4.19. Tarımsal Amaçlı Yapılar: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan hayvancılık ve su ürünleri üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatı, mandıralar, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibarıyla hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile T.C. Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen, entegre nitelikte olmayan diğer tesislerdir. Gıda Tarım Hayvancılık İl Müdürlüğünce kabul edilmesi halinde soğuk hava depoları da bu yapılardan sayılır.
4.20. Tarımsal Amaçlı Entegre Tesisler: Bir veya birden fazla tarımsal işletmede üretilen bitkisel ve hayvansal ürünlerin, üretimden sonra işlenerek, fiziksel veya kimyasal özellikleri değiştirilip, yarı mamul veya mamul hale getirildiği ve/veya paketlendiği tesislerdir.
4.32. Tarım Alanları: 5403 sayılı Kanun kapsamında toprak, topografya ve diğer iklimsel özellikleri tarımsal üretim için uygun olup halihazırda tarımsal üretim yapılan veya yapılmaya uygun olan veya imar, ihya, ıslah edilerek tarımsal üretim yapılmaya uygun hale dönüştürülebilen alanlardır."
100binlik/balıkesir-çanakkale.txt,"BALIKESİR-ÇANAKKALE PLANLAMA BÖLGESİ | 1/100.000 ÖLÇEKLİ ÇEVRE DÜZENİ PLANI | PLAN HÜKÜMLERİ | 4. TANIMLAR | 4.18. Organize Tarım ve Hayvancılık Alanları: 4562 sayılı Organize Sanayi Bölgeleri Kanunu’na göre statü kazanmasına gerek olmaksızın; tarım ve hayvan yetiştiriciliğini destekleyen, hububat, meyve, sebze üretimi için uygun tarım alanları, meralar, mantarcılık, orman ürünleri, sebze ve çiçek yetiştiriciliği için seralar, depo veya soğuk hava deposu, mandıra vb., sadece 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu’nun 3. maddesinde tanımlanan “tarımsal yapılar” ile besicilik, süt sığırcılığı, meyvecilik, sebzecilik, seracılık, çiçekçilik vb. tarımsal üretim ve ürün işleme faaliyetlerinin bir arada yapıldığı, tek elden sevk ve idare edildiği entegre veya entegre nitelikte olmayan tarımsal amaçlı yapılar ve tarımsal sanayi tesislerinin yer alabileceği alanlardır. | 4.19. Tarımsal Amaçlı Yapılar: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan hayvancılık ve su ürünleri üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatı, mandıralar, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibarıyla hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile T.C. Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen, entegre nitelikte olmayan diğer tesislerdir. Gıda Tarım Hayvancılık İl Müdürlüğünce kabul edilmesi halinde soğuk hava depoları da bu yapılardan sayılır.",besicilik,application_rejected,"4.20. Tarımsal Amaçlı Entegre Tesisler: Bir veya birden fazla tarımsal işletmede üretilen bitkisel ve hayvansal ürünlerin, üretimden sonra işlenerek, fiziksel veya kimyasal özellikleri değiştirilip, yarı mamul veya mamul hale getirildiği ve/veya paketlendiği tesislerdir.","4.18. Organize Tarım ve Hayvancılık Alanları: 4562 sayılı Organize Sanayi Bölgeleri Kanunu’na göre statü kazanmasına gerek olmaksızın; tarım ve hayvan yetiştiriciliğini destekleyen, hububat, meyve, sebze üretimi için uygun tarım alanları, meralar, mantarcılık, orman ürünleri, sebze ve çiçek yetiştiriciliği için seralar, depo veya soğuk hava deposu, mandıra vb., sadece 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu’nun 3. maddesinde tanımlanan “tarımsal yapılar” ile besicilik, süt sığırcılığı, meyvecilik, sebzecilik, seracılık, çiçekçilik vb. tarımsal üretim ve ürün işleme faaliyetlerinin bir arada yapıldığı, tek elden sevk ve idare edildiği entegre veya entegre nitelikte olmayan tarımsal amaçlı yapılar ve tarımsal sanayi tesislerinin yer alabileceği alanlardır.
4.19. Tarımsal Amaçlı Yapılar: Toprak koruma ve sulamaya yönelik altyapı tesisleri, entegre nitelikte olmayan hayvancılık ve su ürünleri üretim ve muhafaza tesisleri ile zorunlu olarak tesis edilmesi gerekli olan müştemilatı, mandıralar, üreticinin bitkisel üretime bağlı olarak elde ettiği ürünü için ihtiyaç duyacağı yeterli boyut ve hacimde depolar, un değirmeni, tarım alet ve makinelerinin muhafazasında kullanılan sundurma ve çiftlik atölyeleri, seralar, tarımsal işletmede üretilen ürünün özelliği itibarıyla hasattan sonra iki saat içinde işlenmediği takdirde ürünün kalite ve besin değeri kaybolması söz konusu ise bu ürünlerin işlenmesi için kurulan tesisler ile T.C. Gıda, Tarım ve Hayvancılık Bakanlığı tarafından tarımsal amaçlı olduğu kabul edilen, entegre nitelikte olmayan diğer tesislerdir. Gıda Tarım Hayvancılık İl Müdürlüğünce kabul edilmesi halinde soğuk hava depoları da bu yapılardan sayılır.
4.20. Tarımsal Amaçlı Entegre Tesisler: Bir veya birden fazla tarımsal işletmede üretilen bitkisel ve hayvansal ürünlerin, üretimden sonra işlenerek, fiziksel veya kimyasal özellikleri değiştirilip, yarı mamul veya mamul hale getirildiği ve/veya paketlendiği tesislerdir.
4.32. Tarım Alanları: 5403 sayılı Kanun kapsamında toprak, topografya ve diğer iklimsel özellikleri tarımsal üretim için uygun olup halihazırda tarımsal üretim yapılan veya yapılmaya uygun olan veya imar, ihya, ıslah edilerek tarımsal üretim yapılmaya uygun hale dönüştürülebilen alanlardır.
4.32.1. Mutlak Tarım Arazileri: Bitkisel üretimde; toprağın fiziksel, kimyasal ve biyolojik özelliklerinin kombinasyonu yöre ortalamasında ürün alınabilmesi için sınırlayıcı olmayan, topoğrafik sınırlamaları yok veya çok az olan; ülkesel, bölgesel veya yerel önemi bulunan, halihazırda tarımsal üretimde kullanılan veya bu amaçla kullanıma elverişli olan arazilerdir."
