il,ilce,mahalle,lat,lon,silme_nedeni
KIRIKKALE,BALIŞEYH,TOKİ,37.4449254,28.8382608,il_disi_duzeltilemedi
KIRIKKALE,BALIŞEYH,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
KIRIKKALE,DELİCE,AKTEPE,38.6906152,34.8712018,il_disi_duzeltilemedi
KIRIKKALE,DELİCE,CUMHURİYET,41.0171118,28.8529333,il_disi_duzeltilemedi
KIRIKKALE,DELİCE,FATİH,41.0192846,28.9479296,il_disi_duzeltilemedi
KIRIKKALE,DELİCE,KARABEKİR,40.9582661,36.4869393,il_disi_duzeltilemedi
KIRIKKALE,DELİCE,MİMAR SİNAN,38.6997541,27.0311673,il_disi_duzeltilemedi
KIRIKKALE,KESKİN,ALTUNTAŞ,38.3480267,31.5374229,il_disi_duzeltilemedi
KIRIKKALE,MERKEZ,ALTINOVA (HACILAR BELDESİ),40.6963485,29.509943800000002,il_disi_duzeltilemedi
KIRIKKALE,MERKEZ,BAHÇELİEVLER (HASANDEDE KÖYÜ),37.760585299999995,38.284258099999995,il_disi_duzeltilemedi
KIRIKKALE,MERKEZ,BAĞLAR (HASANDEDE KÖYÜ),37.42436550000001,41.3471457,il_disi_duzeltilemedi
KIRIKKALE,MERKEZ,GÜLEVLER (HASANDEDE KÖYÜ),37.75938359999999,30.571088699999994,il_disi_duzeltilemedi
KIRIKKALE,MERKEZ,GÜNDOĞDU (HASANDEDE KÖYÜ),37.51400780000001,42.463137399999994,il_disi_duzeltilemedi
KIRIKKALE,MERKEZ,HACIBEY (HACILAR BELDESİ),37.0633151,44.3713947,il_disi_duzeltilemedi
KIRIKKALE,MERKEZ,KIZILIRMAK,40.3459757,33.987241,il_disi_duzeltilemedi
KIRIKKALE,MERKEZ,PINARBAŞI (AHILI KÖYÜ),37.68854279999999,37.8603491,il_disi_duzeltilemedi
KIRIKKALE,MERKEZ,SAĞLIK (HACILAR BELDESİ),38.849828,35.8592238,il_disi_duzeltilemedi
KIRIKKALE,MERKEZ,TEKKE (AHILI KÖYÜ),37.2341019,39.7639275,il_disi_duzeltilemedi
KIRIKKALE,MERKEZ,YENİALLE,36.69325829999999,32.805500099999996,il_disi_duzeltilemedi
KIRIKKALE,MERKEZ,ÖMERLİ (AHILI KÖYÜ),37.402127,40.9538832,il_disi_duzeltilemedi
KIRIKKALE,SULAKYURT,CUMHURİYET,41.0171118,28.8529333,il_disi_duzeltilemedi
KIRIKKALE,SULAKYURT,YAYLA,40.6066558,31.2613202,il_disi_duzeltilemedi
KIRIKKALE,SULAKYURT,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
KIRIKKALE,SULAKYURT,YENİHAYAT,40.3889442,34.6696943,il_disi_duzeltilemedi
KIRIKKALE,SULAKYURT,YEŞİLYURT,38.8145035,34.4463237,il_disi_duzeltilemedi
