province,district,plant,start_month,start_day,end_month,end_day
ÇANKIRI,ÇERKEŞ,Üçgül,4,15,9,1
ÇANKIRI,ŞABANÖZÜ,Adaçayı,4,1,8,1
ÇANKIRI,ŞABANÖZÜ,Ahlat,4,15,6,1
ÇANKIRI,ŞABANÖZÜ,Akasya,4,15,6,1
ÇANKIRI,ŞABANÖZÜ,Alıç,5,1,7,10
ÇANKIRI,ŞABANÖZÜ,Ayçiçeğ,5,30,7,1
ÇANKIRI,ŞABANÖZÜ,Ballıbaba,4,30,6,15
ÇANKIRI,ŞABANÖZÜ,Bögürtlen,5,1,7,10
ÇANKIRI,ŞABANÖZÜ,Deve Dikeni,7,1,9,1
ÇANKIRI,ŞABANÖZÜ,Fiğ,4,30,5,15
ÇANKIRI,ŞABANÖZÜ,Geven,6,15,8,1
ÇANKIRI,ŞABANÖZÜ,Hardal,3,10,6,15
ÇANKIRI,ŞABANÖZÜ,Hatmi,5,15,7,5
ÇANKIRI,ŞABANÖZÜ,Isırgan,4,30,6,15
ÇANKIRI,ŞABANÖZÜ,Iğde,5,15,6,15
ÇANKIRI,ŞABANÖZÜ,K. Hindiba,5,15,7,5
ÇANKIRI,ŞABANÖZÜ,Karaçalı,5,1,7,10
ÇANKIRI,ŞABANÖZÜ,Karpuz,5,30,7,1
ÇANKIRI,ŞABANÖZÜ,Kavun,5,30,7,1
ÇANKIRI,ŞABANÖZÜ,Kiryoncası,5,1,8,1
ÇANKIRI,ŞABANÖZÜ,Korunga,5,30,8,1
ÇANKIRI,ŞABANÖZÜ,Kuşburnu,4,1,6,1
ÇANKIRI,ŞABANÖZÜ,Kırkekiği,5,30,8,1
ÇANKIRI,ŞABANÖZÜ,Kızılcık,3,1,4,1
ÇANKIRI,ŞABANÖZÜ,Meyva Türleri,4,1,6,20
ÇANKIRI,ŞABANÖZÜ,Mürdümük,5,15,7,5
ÇANKIRI,ŞABANÖZÜ,Peygamber Çiçeği,5,15,7,5
ÇANKIRI,ŞABANÖZÜ,Sebze Çeşitleri,5,30,10,1
ÇANKIRI,ŞABANÖZÜ,Sigırkuyrugu,5,30,7,15
ÇANKIRI,ŞABANÖZÜ,Sögüt,4,1,5,1
ÇANKIRI,ŞABANÖZÜ,Sütlegen,4,1,9,1
ÇANKIRI,ŞABANÖZÜ,Çiğdem,3,1,4,1
ÇANKIRI,ŞABANÖZÜ,Üçgül,4,1,9,1
ÇANKIRI,ŞABANÖZÜ,İhlamur,4,1,6,1
ÇORUM,ALACA,Ayçiçeği,6,15,8,20
ÇORUM,ALACA,Geven,6,15,7,30
ÇORUM,ALACA,Karaçalı,3,5,5,10
ÇORUM,ALACA,Kekik,6,20,7,20
ÇORUM,ALACA,Kuşburnu,6,15,8,20
ÇORUM,ALACA,Kır Çiçekleri,4,10,7,30
ÇORUM,ALACA,Meyve Ağaçları,4,20,6,30
ÇORUM,ALACA,Yonca,5,5,5,30
ÇORUM,ALACA,Çörek Otu,6,20,7,30
ÇORUM,BAYAT,Aliç,5,10,7,1
ÇORUM,BAYAT,Ayçiçeği,6,10,8,15
ÇORUM,BAYAT,Geven,6,15,7,30
ÇORUM,BAYAT,Karaçalı,3,10,5,15
ÇORUM,BAYAT,Kekik,6,20,7,20
ÇORUM,BAYAT,Kuşburnu,6,15,8,20
ÇORUM,BAYAT,Kır Çiçekleri,4,15,7,30
ÇORUM,BAYAT,Meyve Ağaçları,4,20,6,30
ÇORUM,BAYAT,Çiğdem,2,10,3,30
ÇORUM,BOĞAZLAKE,Ayçiçeği,6,10,8,15
ÇORUM,BOĞAZLAKE,Geven,6,15,7,30
ÇORUM,BOĞAZLAKE,Karaçalı,3,10,5,15
ÇORUM,BOĞAZLAKE,Kekik,6,20,7,20
ÇORUM,BOĞAZLAKE,Kuşburnu,6,15,8,20
ÇORUM,BOĞAZLAKE,Kır Çiçekleri,4,15,7,30
ÇORUM,BOĞAZLAKE,Lavanta,5,20,7,20
ÇORUM,BOĞAZLAKE,Meyve Ağaçları,4,20,6,30
ÇORUM,DODURGA,Alıç,5,10,7,1
ÇORUM,DODURGA,Ayçiçeği,6,5,8,10
ÇORUM,DODURGA,Geven,6,15,7,30
ÇORUM,DODURGA,Kekik,6,20,7,20
ÇORUM,DODURGA,Kuşburnu,6,15,8,20
ÇORUM,DODURGA,Kır Çiçekleri,4,15,7,30
ÇORUM,DODURGA,Meyve Ağaçları,4,20,6,30
ÇORUM,KARGI,Alıç,5,10,7,1
ÇORUM,KARGI,Deve Diken,4,10,8,10
ÇORUM,KARGI,Geven,6,10,7,30
ÇORUM,KARGI,Karaçalı,3,5,5,15
ÇORUM,KARGI,Kekik,6,10,7,20
ÇORUM,KARGI,Kuşburnu,6,10,8,15
ÇORUM,KARGI,Kır Çiçekleri,4,5,7,30
ÇORUM,KARGI,Kızılcık,4,5,8,10
ÇORUM,KARGI,Meyve Ağaçları,4,5,6,30
ÇORUM,LAÇIN,Alıç,5,10,7,1
ÇORUM,LAÇIN,Ayçiçeği,6,5,8,10
ÇORUM,LAÇIN,Geven,6,10,7,30
ÇORUM,LAÇIN,Karaçalı,3,5,5,15
ÇORUM,LAÇIN,Kekik,6,10,7,20
ÇORUM,LAÇIN,Kuşburnu,6,10,8,15
ÇORUM,LAÇIN,Kır Çiçekleri,4,5,7,30
ÇORUM,LAÇIN,Meyve Ağaçları,4,5,6,30
ÇORUM,MECITÖZÜ,Alıç,5,10,7,1
ÇORUM,MECITÖZÜ,Ayçiçeği,6,10,8,15
ÇORUM,MECITÖZÜ,Geven,6,15,7,30
ÇORUM,MECITÖZÜ,Karaçalı,3,5,5,15
ÇORUM,MECITÖZÜ,Kekik,6,20,7,20
ÇORUM,MECITÖZÜ,Kuşburnu,6,15,8,20
ÇORUM,MECITÖZÜ,Kır Çiçekleri,4,10,7,30
ÇORUM,MECITÖZÜ,Meyve Ağaçları,4,15,6,25
ÇORUM,MECITÖZÜ,Yonca,5,5,5,30
ÇORUM,MERKEZ-İLÇE,Aliç,5,10,7,1
ÇORUM,MERKEZ-İLÇE,Ayçiçeği,6,10,8,15
ÇORUM,MERKEZ-İLÇE,Geven,6,15,7,30
ÇORUM,MERKEZ-İLÇE,Karaçalı,3,5,5,15
ÇORUM,MERKEZ-İLÇE,Kekik,6,20,7,20
ÇORUM,MERKEZ-İLÇE,Kuşburnu,6,15,8,20
ÇORUM,MERKEZ-İLÇE,Kır Çiçekleri,4,10,7,30
ÇORUM,MERKEZ-İLÇE,Kızılcık,4,5,8,10
ÇORUM,MERKEZ-İLÇE,Meyve Ağaçları,4,15,6,25
ÇORUM,MERKEZ-İLÇE,Meşe,5,1,7,30
ÇORUM,MERKEZ-İLÇE,Pıtrak,6,10,9,20
ÇORUM,MERKEZ-İLÇE,Yonca,5,5,5,30
ÇORUM,MERKEZ-İLÇE,Yılgin,5,1,8,1
ÇORUM,ORTAKÖY,Akasya,5,5,6,20
ÇORUM,ORTAKÖY,Alıç,5,10,7,1
ÇORUM,ORTAKÖY,Ayçiçeği,6,10,8,15
ÇORUM,ORTAKÖY,Geven,6,15,7,30
ÇORUM,ORTAKÖY,Karaçalı,3,5,5,15
ÇORUM,ORTAKÖY,Kekik,6,20,7,20
ÇORUM,ORTAKÖY,Kuşburnu,6,15,8,20
ÇORUM,ORTAKÖY,Kır Çiçekleri,4,10,7,30
ÇORUM,ORTAKÖY,Meyve Ağaçları,4,15,6,25
ÇORUM,ORTAKÖY,Yonca,5,5,5,30
ÇORUM,OSMANCIK,Akasya,5,1,6,15
ÇORUM,OSMANCIK,Alıç,5,1,6,28
ÇORUM,OSMANCIK,Ayçiçeği,5,28,8,5
ÇORUM,OSMANCIK,Geven,6,1,7,30
ÇORUM,OSMANCIK,Karaçalı,3,1,5,15
ÇORUM,OSMANCIK,Kekik,6,5,7,20
ÇORUM,OSMANCIK,Kuşburnu,6,15,8,20
ÇORUM,OSMANCIK,Kır Çiçekleri,4,10,7,30
ÇORUM,OSMANCIK,Meşe,5,1,7,30
ÇORUM,OSMANCIK,Pıtrak,6,10,9,20
ÇORUM,OSMANCIK,Yonca,5,1,5,30
ÇORUM,OSMANCIK,Yılgın,5,1,8,1
ÇORUM,OSMANCIK,İğde,4,25,7,1
ÇORUM,OĞUZLAR,Alıç,5,1,7,1
ÇORUM,OĞUZLAR,Geven,6,15,7,30
ÇORUM,OĞUZLAR,Karaçalı,3,5,5,15
ÇORUM,OĞUZLAR,Karaçalı,3,5,5,15
ÇORUM,OĞUZLAR,Kekik,6,20,7,20
ÇORUM,OĞUZLAR,Kuşburnu,6,15,8,20
ÇORUM,OĞUZLAR,Kır Çiçekleri,4,5,7,30
ÇORUM,OĞUZLAR,Meyve Ağaçları,4,5,6,25
ÇORUM,OĞUZLAR,Yonca,5,5,5,30
ÇORUM,SUNGURLU,Akasya,5,15,6,25
ÇORUM,SUNGURLU,Alıç,5,10,7,1
ÇORUM,SUNGURLU,Ayçiçeği,6,10,8,15
ÇORUM,SUNGURLU,Geven,6,15,7,30
ÇORUM,SUNGURLU,Karaçalı,3,5,5,15
ÇORUM,SUNGURLU,Kekik,6,20,7,20
ÇORUM,SUNGURLU,Kuşburnu,6,15,8,20
ÇORUM,SUNGURLU,Kır Çiçekleri,4,10,7,30
ÇORUM,SUNGURLU,Meyve Ağaçları,4,15,6,25
ÇORUM,SUNGURLU,Pıtrak,6,20,9,30
ÇORUM,SUNGURLU,Yonca,5,5,5,30
ÇORUM,SUNGURLU,Yılgın,5,10,8,5
