il,ilce,mahalle,lat,lon
MARDİN,SAVUR,PINARDERE,37.4739248,40.834537
MARDİN,SAVUR,SAFA,37.5396707,40.8849571
MARDİN,SAVUR,SANCAKLI,37.6525,41.017719
MARDİN,SAVUR,SERENLİ,37.5637399,40.8225668
MARDİN,SAVUR,SEYDİN,37.5387926,40.889225
MARDİN,SAVUR,SOYLU,37.6501124,40.8160571
MARDİN,SAVUR,SÜRGÜCÜ,37.5811868,40.7358178
MARDİN,SAVUR,TAŞLIK,37.6552216,40.7561711
MARDİN,SAVUR,TOKLUCA,37.584217,41.036755
MARDİN,SAVUR,YAYLAYANI,37.5981149,40.9929519
MARDİN,SAVUR,YAZIR,37.6436694,40.7881791
MARDİN,SAVUR,YENİLMEZ,37.508869,40.989887
MARDİN,SAVUR,YEŞİLALAN,37.4633441,40.787121
MARDİN,SAVUR,ÇINARÖNÜ,37.5954494,40.6828484
MARDİN,SAVUR,ÜÇERLİ,37.6199457,40.9427904
MARDİN,SAVUR,ÜÇKAVAK,37.494705,40.96806
MARDİN,SAVUR,İÇÖREN,37.5581149,41.0954341
MARDİN,SAVUR,İŞGÖREN,37.656529,40.658062
MARDİN,SAVUR,ŞENOCAK,37.6504759,40.6937773
MARDİN,YEŞİLLİ,ALIÇLI,37.2570981,40.9155904
MARDİN,YEŞİLLİ,BÜLBÜL,37.3142364,40.8379686
MARDİN,YEŞİLLİ,DEREYANI,37.425031,40.8625995
MARDİN,YEŞİLLİ,KOYUNLU,37.4206218,40.8223178
MARDİN,YEŞİLLİ,KÜTÜKLÜ,37.2528786,40.8781518
MARDİN,YEŞİLLİ,OVAKÖY,37.249348,40.819403
MARDİN,YEŞİLLİ,SANCAR,37.3077656,40.8799295
MARDİN,YEŞİLLİ,UZUNKÖY,37.3018661,40.8642707
MARDİN,YEŞİLLİ,ZEYTİNLİ,37.2304576,40.8414166
MARDİN,ÖMERLİ,AKYOKUŞ,37.4034598,41.1311699
MARDİN,ÖMERLİ,ALIÇLI,37.464073,41.059444
MARDİN,ÖMERLİ,ANITTEPE,37.4564145,41.038147
MARDİN,ÖMERLİ,BEŞİKKAYA,37.3697453,41.0925196
MARDİN,ÖMERLİ,DUYGULU,37.317883,41.00885
MARDİN,ÖMERLİ,DÖNERDERE,37.427303,40.921036
MARDİN,ÖMERLİ,FISTIKLI,37.3959937,40.9058398
MARDİN,ÖMERLİ,GÖLLÜ,37.343494,41.038315
MARDİN,ÖMERLİ,GÜZELAĞAÇ,37.403778,40.983173
MARDİN,ÖMERLİ,HARMANKAYA,37.319096,40.994892
MARDİN,ÖMERLİ,HAVUZBAŞI,37.3471648,40.9183436
MARDİN,ÖMERLİ,IŞIKDERE,37.3104397,40.9136049
MARDİN,ÖMERLİ,KAYABALI,37.364006,41.1410277
MARDİN,ÖMERLİ,KAYADERE,37.4555704,40.8952699
MARDİN,ÖMERLİ,KAYAGÖZE,37.3252986,40.9866463
MARDİN,ÖMERLİ,KAYAÜSTÜ,37.4546696,40.921171
MARDİN,ÖMERLİ,KAYNAKKAYA,37.3395956,40.9314009
MARDİN,ÖMERLİ,KOCAKUYU,37.3762165,40.9647983
MARDİN,ÖMERLİ,KOCASIRT,37.3595195,40.8785983
MARDİN,ÖMERLİ,KOVANLI,37.312771,41.083221
MARDİN,ÖMERLİ,KÖMÜRLÜ,37.318348,40.982369
MARDİN,ÖMERLİ,MUTLUCA,37.423878,41.036041
MARDİN,ÖMERLİ,OVABAŞI,37.356449,40.995064
MARDİN,ÖMERLİ,PINARCIK,37.3259161,40.9079431
MARDİN,ÖMERLİ,SULAKDERE,37.2751687,40.9898956
MARDİN,ÖMERLİ,SİVRİTEPE,37.3765475,40.8987238
MARDİN,ÖMERLİ,TAVUKLU,37.3797858,40.930676
MARDİN,ÖMERLİ,TAŞGEDİK,37.3904676,40.923119
MARDİN,ÖMERLİ,TAŞLICA,37.336056,40.976158
MARDİN,ÖMERLİ,TEKKUYU,37.3656843,40.9194341
MARDİN,ÖMERLİ,TOKDERE,37.419994,41.053101
MARDİN,ÖMERLİ,TOPAĞAÇ,37.436577,41.038517
MARDİN,ÖMERLİ,YAYLATEPE,37.432865,41.010994
MARDİN,ÖMERLİ,ÇALIŞAN,37.3774279,41.0602014
MARDİN,ÖMERLİ,ÇATALYURT,37.370945,41.037582
MARDİN,ÖMERLİ,ÇAYIRALANI,37.2909376,40.9144733
MARDİN,ÖMERLİ,ÇINARALTI,37.3848005,40.8603142
MARDİN,ÖMERLİ,ÇİMENLİK,37.391491,41.021156
MARDİN,ÖMERLİ,ÖZTAŞ,37.3596871,40.9046565
MARDİN,ÖMERLİ,ÜNSALLI,37.3348336,41.1508491
MARDİN,ÖMERLİ,İKİPINAR,37.313619,40.9411933
MARDİN,ÖMERLİ,İKİTEPE,37.3556716,41.1210933
MERSİN,AKDENİZ,ABDULLAH ŞAHUTOĞLU,36.8294584,34.7104064
MERSİN,AKDENİZ,ADANALIOĞLU,36.837952,34.8047595
MERSİN,AKDENİZ,ADANALIOĞLU LİMONLU,36.8364922,34.804094
MERSİN,AKDENİZ,AKDAM,36.8836835,34.6674808
MERSİN,AKDENİZ,AKDENİZ,36.8363147,34.8071997
MERSİN,AKDENİZ,BAHÇELİ AŞAĞIBURHAN,36.8923554,34.7272799
MERSİN,AKDENİZ,BAHÇELİ KÜRKÇÜ,36.8837635,34.7228962
MERSİN,AKDENİZ,BAHÇELİ YUKARIBURHAN,36.897585,34.7308037
MERSİN,AKDENİZ,BAHŞİŞ,36.823593,34.884811
MERSİN,AKDENİZ,BAĞCILAR-İHSANİYE,36.9215695,34.7636352
MERSİN,AKDENİZ,BAĞLARBAŞI,36.9153337,34.820694
MERSİN,AKDENİZ,BEKİRDE,36.8730596,34.6596435
MERSİN,AKDENİZ,CAMİ ŞERİF,36.800341,34.6301506
MERSİN,AKDENİZ,CAMİLİ,36.890831,34.617832
MERSİN,AKDENİZ,CİVANYAYLAĞI,36.8770845,34.6520446
MERSİN,AKDENİZ,DEMİRHİSAR,36.8835948,34.6928014
MERSİN,AKDENİZ,DİKİLİTAŞ,36.870833,34.6567108
MERSİN,AKDENİZ,ESENLİ,36.940361,34.646919
MERSİN,AKDENİZ,EVCİ,36.8909906,34.781343
MERSİN,AKDENİZ,HEBİLLİ,36.9184982,34.6624239
MERSİN,AKDENİZ,IĞDIR,36.9065989,34.6423429
MERSİN,AKDENİZ,KARACAİLYAS,36.8471082,34.7091577
MERSİN,AKDENİZ,KARACAİLYAS EMEK,36.8440146,34.7040716
MERSİN,AKDENİZ,KARACAİLYAS EVREN,36.8435953,34.7085843
MERSİN,AKDENİZ,KARADUVAR,36.8085124,34.6915119
MERSİN,AKDENİZ,KARADUVAR SB,36.80851239999999,34.6915119
MERSİN,AKDENİZ,KAZANLI,36.8199163,34.7527276
MERSİN,AKDENİZ,KÖSELERLİ,36.828735,34.863457
MERSİN,AKDENİZ,KİREMİTHANE,36.7945748,34.6223085
MERSİN,AKDENİZ,MÜFİDE İLHAN,36.8192954,34.6528581
MERSİN,AKDENİZ,MİTHATPAŞA,36.9161502,34.8721552
MERSİN,AKDENİZ,NACARLI,36.902618,34.81131
MERSİN,AKDENİZ,NUSRATİYE,36.8071627,34.6247751
MERSİN,AKDENİZ,PARMAKKURDU,36.9732089,34.6650672
MERSİN,AKDENİZ,PUĞKARACADAĞ,36.944202,34.704102
MERSİN,AKDENİZ,SARIİBRAHİMLİ,36.8968383,34.772104
MERSİN,AKDENİZ,TOROSLAR,36.8208212,34.6104636
MERSİN,AKDENİZ,TURGUTREİS,36.7940835,34.6169515
MERSİN,AKDENİZ,YANPAR,36.9202544,34.7226418
MERSİN,AKDENİZ,YEŞİLOVA,36.9018507,34.6296681
MERSİN,AKDENİZ,ÇİLEK,36.8334294,34.6839076
MERSİN,AKDENİZ,ŞAKİRGÜLMEN,36.846885,34.7068403
MERSİN,AKDENİZ,ŞEVKETSÜMER,36.8264713,34.6467039
MERSİN,ANAMUR,AKDENİZ,36.802059,34.6332105
MERSİN,ANAMUR,AKİNE,36.1910831,32.8672575
MERSİN,ANAMUR,ALATAŞ,36.065403,32.7880288
MERSİN,ANAMUR,AŞAĞIKÜKÜR,36.19726169999999,32.77459
MERSİN,ANAMUR,BOZDOĞAN,36.100479,32.893223
MERSİN,ANAMUR,BOĞUNTU,36.2982246,32.8139083
MERSİN,ANAMUR,DEMİRÖREN,36.0493766,32.6838189
MERSİN,ANAMUR,EMİRŞAH,36.083389,32.790008
MERSİN,ANAMUR,EVCİLER,36.1640184,32.8917669
MERSİN,ANAMUR,FATİH,36.0547233,32.8300018
MERSİN,ANAMUR,GERCEBAHŞİŞ,36.14872,32.878704
MERSİN,ANAMUR,GÜLEÇ,36.102871,32.794029
MERSİN,ANAMUR,GÜNEYBAHŞİŞ,36.191286,32.8492051
MERSİN,ANAMUR,GÜNGÖREN,36.230743,32.632561
MERSİN,ANAMUR,KALINÖREN,36.082509,32.8093677
MERSİN,ANAMUR,KARAAĞA,36.2307338,32.585449
MERSİN,ANAMUR,KARADERE,36.0704879,32.7818495
MERSİN,ANAMUR,KARALARBAHŞİŞ,36.158178,32.8619851
MERSİN,ANAMUR,KARAÇUKUR,36.142559,32.696655
MERSİN,ANAMUR,KAŞDİŞLEN,36.114284,32.852261
MERSİN,ANAMUR,KILIÇ,36.2328831,32.7871115
MERSİN,ANAMUR,KIZILALİLER,36.0628682,32.7734366
MERSİN,ANAMUR,KORUCUK,36.111542,32.734665
MERSİN,ANAMUR,KÖPRÜBAŞI,36.109802,32.840988
MERSİN,ANAMUR,LALE,36.209045,32.581318
MERSİN,ANAMUR,MALAKLAR,36.129894,32.843456
MERSİN,ANAMUR,ORMANCIK,36.1767981,32.8995337
MERSİN,ANAMUR,OVABAŞI,36.11964,32.769276
MERSİN,ANAMUR,SARIAĞAÇ,36.2169328,32.8501719
MERSİN,ANAMUR,SARIDANA,36.159266,32.7318461
MERSİN,ANAMUR,SUGÖZÜ,36.3106935,32.7687734
MERSİN,ANAMUR,SULTAN ALAADDİN,36.0720973,32.8251979
MERSİN,ANAMUR,TOROSLAR,36.0880769,32.8450491
MERSİN,ANAMUR,UÇARI,36.0939174,32.6287375
MERSİN,ANAMUR,YALIEVLERİ,36.0670028,32.86089
MERSİN,ANAMUR,ÇALTIBÜKÜ,36.2213484,32.8252368
MERSİN,ANAMUR,ÇAMLIPINAR,36.1825266,32.6583992
MERSİN,ANAMUR,ÇAMLIPINARALANI,36.0408135,32.7376577
MERSİN,ANAMUR,ÇARIKLAR,36.1145693,32.8709295
MERSİN,ANAMUR,ÇATALOLUK,36.144695,32.789829
MERSİN,ANAMUR,ÇELTİKÇİ,36.0958319,32.8497116
MERSİN,ANAMUR,ÇUKURABANOZ,36.3055587,32.891255
MERSİN,ANAMUR,ÖREN,36.0461506,32.7791804
MERSİN,ANAMUR,İSKELE,36.0734929,32.8693379
MERSİN,AYDINCIK,ATATÜRK,36.1406634,33.3154293
MERSİN,AYDINCIK,CUMHURİYET,36.1525579,33.3383741
MERSİN,AYDINCIK,DURUHAN,36.2385069,33.2983469
MERSİN,AYDINCIK,HACIBAHATTİN,36.1755252,33.3573935
MERSİN,AYDINCIK,HÜRRİYET,36.1554644,33.3486063
MERSİN,AYDINCIK,KARADERE,36.1610753,33.2165645
MERSİN,AYDINCIK,KARASEKİ,36.1862536,33.2995272
MERSİN,AYDINCIK,MERKEZ,36.1464124,33.3244303
MERSİN,AYDINCIK,PEMBECİK,36.268208,33.227116
MERSİN,AYDINCIK,TEKNECİK,36.270996,33.317581
MERSİN,AYDINCIK,YENİ,36.15402,33.3621706
MERSİN,AYDINCIK,YENİKAŞ,36.1333024,33.2859173
MERSİN,AYDINCIK,YENİYÜRÜK,36.242893,33.36116
MERSİN,AYDINCIK,YENİYÜRÜKKAŞ,36.222218,33.341763
MERSİN,BOZYAZI,AKCAMİ,36.1511399,32.9335291
MERSİN,BOZYAZI,ARDIÇLITAŞ,36.4341166,32.9383455
MERSİN,BOZYAZI,BAHÇEKOYAĞI,36.2085145,33.0887662
MERSİN,BOZYAZI,BEYRELİ,36.1110584,32.9442832
MERSİN,BOZYAZI,DENİZCİLER,36.1153757,32.9533427
MERSİN,BOZYAZI,DEREBAŞI,36.139145,33.0443
MERSİN,BOZYAZI,DEREKÖY,36.3372074,33.0738963
MERSİN,BOZYAZI,ELMAKUZU,36.3983554,33.0301108
MERSİN,BOZYAZI,GÖZCE,36.1504954,33.179413
MERSİN,BOZYAZI,GÖZSÜZCE,36.1536081,33.1990421
MERSİN,BOZYAZI,GÜRLEVİK,36.1228384,32.9672242
MERSİN,BOZYAZI,KALEDİBİ,36.1003314,33.0163914
MERSİN,BOZYAZI,KARAİSALI,36.133139,32.9943399
MERSİN,BOZYAZI,KIZILCA,36.3098756,33.0717209
MERSİN,BOZYAZI,KÖMÜRLÜ,36.1663847,32.9344438
MERSİN,BOZYAZI,KÖTEKLER,36.1290114,32.9432678
MERSİN,BOZYAZI,LENGER,36.2466127,33.1539843
MERSİN,BOZYAZI,MERKEZ,36.1054207,32.9713082
MERSİN,BOZYAZI,NARİNCE,36.1482559,32.9358498
MERSİN,BOZYAZI,SICAKYURT,36.1122285,32.9852648
MERSİN,BOZYAZI,TEKEDÜZÜ,36.1302285,33.0173973
MERSİN,BOZYAZI,TEKELİ,36.1339773,33.1285704
MERSİN,BOZYAZI,TEKMEN,36.1129089,33.0913265
MERSİN,BOZYAZI,USTALAR,36.1397775,32.9541665
MERSİN,BOZYAZI,ÇOPURLU,36.1200587,32.9713118
MERSİN,BOZYAZI,ÇUBUKKOYAĞI,36.1027492,33.0001295
MERSİN,ERDEMLİ,AKDENİZ,36.802059,34.6332105
MERSİN,ERDEMLİ,AKPINAR,36.8322607,34.0498993
MERSİN,ERDEMLİ,ALATA,36.6104491,34.3160684
MERSİN,ERDEMLİ,ALİBEYLİ,36.685013,34.032955
MERSİN,ERDEMLİ,ARPAÇBAHŞİŞ,36.6504463,34.3401123
MERSİN,ERDEMLİ,ARSLANLI,36.6765004,34.1837498
MERSİN,ERDEMLİ,AYAŞ,36.4989145,34.1855435
MERSİN,ERDEMLİ,AYDINLAR,36.7701842,34.1205193
MERSİN,ERDEMLİ,BATISANDAL,36.5636892,34.1836621
MERSİN,ERDEMLİ,DAĞLI,36.7101237,34.2618505
MERSİN,ERDEMLİ,DOĞUSANDAL,36.763348,34.392998
MERSİN,ERDEMLİ,ELBEYLİ,36.6959167,34.0173216
MERSİN,ERDEMLİ,ELVANLI,36.7025405,34.3720926
MERSİN,ERDEMLİ,ESENPINAR,36.589546,34.113293
MERSİN,ERDEMLİ,EVDİLEK,36.875398,33.9714787
MERSİN,ERDEMLİ,FAKILI,36.73888,34.195934
MERSİN,ERDEMLİ,GÜCÜŞ,36.642174,34.203039
MERSİN,ERDEMLİ,GÜNEYLİ,36.7841989,34.0127804
MERSİN,ERDEMLİ,GÜZELOLUK,36.7951215,34.0835157
MERSİN,ERDEMLİ,HACIALANI,36.8418638,34.1882847
MERSİN,ERDEMLİ,HACIHALİLARPAÇ,36.7231521,34.3779147
MERSİN,ERDEMLİ,HARFİLLİ,36.7895885,34.0590346
MERSİN,ERDEMLİ,HÜSAMETLİ,36.66473,34.156929
MERSİN,ERDEMLİ,KARAAHMETLİ,36.5482503,34.1280207
MERSİN,ERDEMLİ,KARAHIDIRLI,36.7328459,34.271236
MERSİN,ERDEMLİ,KARAKEŞLİ,36.6512827,34.3039697
MERSİN,ERDEMLİ,KARAYAKUP,36.7781875,34.3682566
MERSİN,ERDEMLİ,KARGIPINARI,36.6776127,34.4070105
MERSİN,ERDEMLİ,KAYACI,36.6441933,34.193611
MERSİN,ERDEMLİ,KIZILEN,36.707905,34.081413
MERSİN,ERDEMLİ,KIZKALESİ,36.4617243,34.1439682
MERSİN,ERDEMLİ,KOCAHASANLI,36.5843302,34.2735679
MERSİN,ERDEMLİ,KORAMŞALI,36.7317939,34.1820647
MERSİN,ERDEMLİ,KUŞLUCA,36.8467875,34.0955329
MERSİN,ERDEMLİ,KÖSBUCAĞI,36.686092,34.2480571
MERSİN,ERDEMLİ,KÖSERELİ,36.70903,34.170876
MERSİN,ERDEMLİ,KÜSTÜLÜ,36.681004,34.09901
MERSİN,ERDEMLİ,PINARBAŞI,36.70388,34.362484
MERSİN,ERDEMLİ,SARIKAYA,36.7619979,34.1125969
MERSİN,ERDEMLİ,SARIYER,36.7166455,34.4036181
MERSİN,ERDEMLİ,SIRAÇ,36.755394,34.328438
MERSİN,ERDEMLİ,SORGUN,36.8715439,34.137512
MERSİN,ERDEMLİ,SİNAP,36.800003,34.332714
MERSİN,ERDEMLİ,TABİYE,36.6218871,34.3074543
MERSİN,ERDEMLİ,TIRTAR,36.5371906,34.2305676
MERSİN,ERDEMLİ,TOROS,36.8854236,34.1156499
MERSİN,ERDEMLİ,TOZLU,36.8020487,34.1211351
MERSİN,ERDEMLİ,TÖMÜK,36.67478,34.3658643
MERSİN,ERDEMLİ,VEYSELLİ,36.638218,34.102508
MERSİN,ERDEMLİ,YAĞDA,36.736355,34.050095
MERSİN,ERDEMLİ,YENİYURT,36.63224,34.116905
MERSİN,ERDEMLİ,ÇAMLI,36.767586,34.192493
MERSİN,ERDEMLİ,ÇERÇİLİ,36.764759,34.172844
MERSİN,ERDEMLİ,ÇEŞMELİ,36.6851263,34.4207155
MERSİN,ERDEMLİ,ÇİFTEPINAR,36.7126116,34.3494197
MERSİN,ERDEMLİ,ÇİRİŞ,36.6261638,34.2139006
MERSİN,ERDEMLİ,ÜZÜMLÜ,36.848347,34.3409307
MERSİN,ERDEMLİ,ÜÇTEPE,36.5906843,34.2354524
MERSİN,ERDEMLİ,İLEMİN,36.732933,34.312958
MERSİN,ERDEMLİ,ŞAHNA,36.847229,34.3216547
MERSİN,GÜLNAR,AKDENİZ,36.331523,33.3999181
MERSİN,GÜLNAR,AKOVA,36.3948262,33.1906953
MERSİN,GÜLNAR,ARDIÇPINARI,36.3215737,33.2651936
MERSİN,GÜLNAR,ARIKUYUSU,36.4324099,33.4738827
MERSİN,GÜLNAR,AYVALI,36.3432768,33.3840394
MERSİN,GÜLNAR,BEREKET,36.349506,33.248413
MERSİN,GÜLNAR,BEYDİLİ,36.230969,33.472992
MERSİN,GÜLNAR,BOLYARAN,36.391869,33.137165
MERSİN,GÜLNAR,BOZAĞAÇ,36.285355,33.38673
MERSİN,GÜLNAR,BÜYÜKECELİ,36.1693683,33.5575259
MERSİN,GÜLNAR,DAYICIK,36.426727,33.295296
MERSİN,GÜLNAR,DEDELER,36.269211,33.611233
MERSİN,GÜLNAR,DELİKKAYA,36.28574,33.486439
MERSİN,GÜLNAR,DEMİRÖZÜ,36.3942386,33.2336855
MERSİN,GÜLNAR,EMİRHACI,36.276213,33.4481335
MERSİN,GÜLNAR,GEZENDE,36.5116987,33.1569903
MERSİN,GÜLNAR,GÖKTÜRK,36.3362532,33.2233651
MERSİN,GÜLNAR,HACIPINAR,36.344599,33.3949399
MERSİN,GÜLNAR,HALİFELER,36.2468351,33.1822328
MERSİN,GÜLNAR,ILISU,36.5581698,33.0815662
MERSİN,GÜLNAR,KAVAKOLUĞU,36.3044617,33.5104144
MERSİN,GÜLNAR,KAYRAK,36.349243,33.523804
MERSİN,GÜLNAR,KONUR,36.392998,33.287289
MERSİN,GÜLNAR,KORUCUK,36.3134468,33.5296821
MERSİN,GÜLNAR,KOÇAŞLI,36.1836625,33.5320866
MERSİN,GÜLNAR,KURBAĞA,36.447567,33.371315
MERSİN,GÜLNAR,KUSKAN,36.487873,33.269501
MERSİN,GÜLNAR,KÖSEÇOBANLI,36.4460526,33.1364798
MERSİN,GÜLNAR,MOLLAÖMERLİ,36.320095,33.436272
MERSİN,GÜLNAR,SARAY,36.3382212,33.4050572
MERSİN,GÜLNAR,SARIKAVAK,36.3497493,33.3698344
MERSİN,GÜLNAR,SİPAHİLİ,36.1622637,33.4655218
MERSİN,GÜLNAR,TAŞOLUK,36.351799,33.129936
MERSİN,GÜLNAR,TEPE,36.2200757,33.5592158
MERSİN,GÜLNAR,TIRNAK,36.284596,33.432392
MERSİN,GÜLNAR,TOZKOVAN,36.3856769,33.3653034
MERSİN,GÜLNAR,ULUPINAR,36.2712054,33.5855306
MERSİN,GÜLNAR,YANIŞLI,36.1653538,33.4970779
MERSİN,GÜLNAR,YARMASU,36.3768147,33.089359
MERSİN,GÜLNAR,YASSIBAĞ,36.3018723,33.3477878
MERSİN,GÜLNAR,YENİCE,36.3170873,33.3984484
MERSİN,GÜLNAR,ZEYNE,36.4459734,33.5267643
MERSİN,GÜLNAR,ÇAVUŞLAR,36.2849298,33.5579509
MERSİN,GÜLNAR,ÇUKURASMA,36.3771698,33.4132488
MERSİN,GÜLNAR,ÇUKURKONAK,36.391751,33.3326502
MERSİN,GÜLNAR,ÖRENPINAR,36.4628909,33.3592448
MERSİN,GÜLNAR,ÖRTÜLÜ,36.4514205,33.4132837
MERSİN,GÜLNAR,ÜÇOLUK,36.392433,33.399715
MERSİN,GÜLNAR,İSHAKLAR,36.3161295,33.0944231
MERSİN,GÜLNAR,ŞEYHÖMER,36.3379038,33.3022505
MERSİN,MEZİTLİ,75.YIL,36.7221982,34.489857
MERSİN,MEZİTLİ,AKARCA,36.8699187,34.4131886
MERSİN,MEZİTLİ,AKDENİZ,36.802059,34.6332105
MERSİN,MEZİTLİ,BOZÖN,36.805365,34.4981731
MERSİN,MEZİTLİ,CEMİLLİ,36.802769,34.450855
MERSİN,MEZİTLİ,DAVULTEPE,36.7163574,34.4757239
MERSİN,MEZİTLİ,DEMİRIŞIK,36.9532087,34.4197402
MERSİN,MEZİTLİ,DOĞANÇAY,36.853901,34.429619
MERSİN,MEZİTLİ,DOĞLU,36.7468661,34.421294
MERSİN,MEZİTLİ,ESENBAĞLAR,36.7453582,34.4826259
MERSİN,MEZİTLİ,ESKİ MEZİTLİ,36.7500172,34.4869262
MERSİN,MEZİTLİ,FINDIKPINARI,36.9233718,34.3683277
MERSİN,MEZİTLİ,KALEKÖY,36.7685752,34.5243708
MERSİN,MEZİTLİ,KOCAYER,36.879413,34.3192905
MERSİN,MEZİTLİ,KUZUCU,36.831882,34.415382
MERSİN,MEZİTLİ,KUZUCUBELEN,36.8394579,34.437317
MERSİN,MEZİTLİ,PELİTKOYAĞI,36.7760268,34.4259079
MERSİN,MEZİTLİ,SARILAR,36.9044611,34.3058457
MERSİN,MEZİTLİ,TAKANLI,36.786934,34.415188
MERSİN,MEZİTLİ,TECE,36.7021023,34.4526799
MERSİN,MEZİTLİ,TEPEKÖY,36.9208784,34.2926524
MERSİN,MEZİTLİ,TOL,36.8088168,34.3875665
MERSİN,MEZİTLİ,ZEYBEKLER,36.875607,34.341891
MERSİN,MEZİTLİ,ÇEVLİK,36.7786937,34.4565911
MERSİN,MEZİTLİ,ŞAHİN TEPESİ,36.71734,34.4315251
MERSİN,MUT,ALAÇAM,36.6929681,33.2658722
MERSİN,MUT,AYDINOĞLU,36.622032,33.331482
MERSİN,MUT,AŞAĞIKÖSELERLİ,36.494282,33.505844
MERSİN,MUT,BALLI,36.8813808,33.5957371
MERSİN,MUT,BARABANLI,36.656845,33.4152487
MERSİN,MUT,BAĞCAĞIZ,36.69051,33.5356569
MERSİN,MUT,BOZDOĞAN,36.692844,33.223659
MERSİN,MUT,BURUNKÖY,36.7346799,33.3779722
MERSİN,MUT,CERİTLER,36.542267,33.450127
MERSİN,MUT,CUMHURİYET,36.6501039,33.4508157
MERSİN,MUT,DAĞPAZARI,36.8296015,33.4680573
MERSİN,MUT,DEMİRKAPI,36.9182961,33.4636436
MERSİN,MUT,DEREKÖY,36.6395012,33.6592928
MERSİN,MUT,DERİNÇAY,36.724682,33.324364
MERSİN,MUT,DEVECİ,36.6337734,33.4174383
MERSİN,MUT,DOĞANCI,36.6404972,33.438735
MERSİN,MUT,DİŞTAŞ,36.7964829,33.2674646
MERSİN,MUT,ELBEYLİ,36.6131151,33.4343685
MERSİN,MUT,ELMAPINAR,36.8929139,33.4255623
MERSİN,MUT,ESENÇAY,36.7123854,33.451415
MERSİN,MUT,EVREN,36.586735,33.297371
MERSİN,MUT,FAKIRCA,36.664139,33.38744
MERSİN,MUT,GENÇALİ,36.7035874,33.4226062
MERSİN,MUT,GEÇİMLİ,36.791334,33.3282743
MERSİN,MUT,GÖCEKLER,36.5532929,33.5750356
MERSİN,MUT,GÖKSU,36.7836476,33.1781753
MERSİN,MUT,GÖKÇETAŞ,36.8778812,33.1729275
MERSİN,MUT,GÜLLÜK,36.6412203,33.4482407
MERSİN,MUT,GÜME,36.9205527,33.509615
MERSİN,MUT,GÜZELKÖY,36.526173,33.37405
MERSİN,MUT,GÜZELYURT,36.831459,33.203243
MERSİN,MUT,HACIAHMETLİ,36.6653095,33.5929495
MERSİN,MUT,HACINUHLU,36.6881397,33.4788855
MERSİN,MUT,HACISAİT,36.489777,33.443035
MERSİN,MUT,HACIİLYASLI,36.67836,33.331978
MERSİN,MUT,HAMAM,36.6434047,33.3761277
MERSİN,MUT,HOCALI,36.4889376,33.6152477
MERSİN,MUT,HİSARKÖY,36.5327538,33.5633072
MERSİN,MUT,ILICA,36.6791951,33.1866227
MERSİN,MUT,IRMAKLI,36.5713449,33.4147972
MERSİN,MUT,IŞIKLAR,36.7995723,33.1364989
MERSİN,MUT,KADIKÖY,36.6781866,33.3670637
MERSİN,MUT,KALE,36.6420467,33.4339284
MERSİN,MUT,KARACAOĞLAN,36.6671607,33.7324627
MERSİN,MUT,KARADİKEN,36.521484,33.47681
MERSİN,MUT,KARŞIYAKA,36.6453179,33.4323835
MERSİN,MUT,KAVAKLI,36.551556,33.390251
MERSİN,MUT,KAVAKÖZÜ,36.8734815,33.3945564
MERSİN,MUT,KAYABAŞI,36.6009318,33.6416979
MERSİN,MUT,KEMENLİ,36.5157174,33.4999105
MERSİN,MUT,KIRKKAVAK,36.5714265,33.3214147
MERSİN,MUT,KIZILALAN,36.806782,33.091053
MERSİN,MUT,KUMAÇUKURU,36.6658325,33.5386618
MERSİN,MUT,KURTSUYU,36.5106944,33.5390711
MERSİN,MUT,KURTULUŞ,36.632671,33.552654
MERSİN,MUT,KÖSELERLİ,36.552544,33.451599
MERSİN,MUT,KÜLTÜR,36.6353145,33.4387994
MERSİN,MUT,KÜRKÇÜ,36.5807782,33.6438355
MERSİN,MUT,MEYDAN,36.6518213,33.4266576
MERSİN,MUT,MUCUK,36.586838,33.377827
MERSİN,MUT,MİRAHOR,36.6114155,33.3951873
MERSİN,MUT,NARLI,36.659279,33.635391
MERSİN,MUT,NARLIDERE,36.820789,33.247707
MERSİN,MUT,ORTAKÖY,36.6777859,33.4205618
MERSİN,MUT,PALANTEPE,36.6169455,33.4430338
MERSİN,MUT,PAMUKLU,36.6681914,33.6453222
MERSİN,MUT,PINARBAŞI,36.6449392,33.4404516
MERSİN,MUT,SAKIZ,36.6422263,33.2928203
MERSİN,MUT,SARIVELİLER,36.5240838,33.4562407
MERSİN,MUT,SELAMLI,36.6245156,33.3856022
MERSİN,MUT,SUÇATI,36.6066072,33.3687556
MERSİN,MUT,TEKELİ,36.64727,33.223133
MERSİN,MUT,TOPKAYA,36.8356368,33.0942186
MERSİN,MUT,TOPLUCA,36.7097518,33.4715084
MERSİN,MUT,TUĞRUL,36.5358129,33.5566085
MERSİN,MUT,YALNIZCABAĞ,36.6548121,33.1578974
MERSİN,MUT,YAPINTI,36.6847509,33.4010758
MERSİN,MUT,YATIRTAŞ,36.6364853,33.4335422
MERSİN,MUT,YAZALANI,36.636141,33.4455371
MERSİN,MUT,YEŞİLKÖY,36.516548,33.34684
MERSİN,MUT,YEŞİLYURT,36.688374,33.454483
MERSİN,MUT,YILDIZKÖY,36.7131122,33.4590684
